timestamp,plant_id,sector_id,equipment_type,panel_id,component_id,thermal_point_id,component_type,temperature_max_c,temperature_average_c,ambient_temperature_c,reference_temperature_c,delta_t_c,current_a,load_percent,emissivity,signal_quality,communication_state,operating_state,failure_mode,anomaly_active,maintenance_required,failure_within_24h,failure_within_7d,episode_id,hours_to_event
2026-09-01T23:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,29.511,28.638,23.408,34.068,-4.558,7.683,9.793,0.919,0.954,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,11.5
2026-09-01T23:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,28.438,27.791,22.788,33.848,-5.41,4.684,5.911,0.923,0.959,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,11.0
2026-09-02T00:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,27.902,27.266,22.909,33.605,-5.702,2.262,2.86,0.939,0.988,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,10.5
2026-09-02T00:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,27.136,25.93,22.873,33.755,-6.619,4.034,5.166,0.92,0.972,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,10.0
2026-09-02T01:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,26.642,25.776,22.333,33.634,-6.992,3.589,4.423,0.926,0.944,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,9.5
2026-09-02T01:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,27.091,25.91,22.617,33.381,-6.291,5.714,7.177,0.935,0.949,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,9.0
2026-09-02T02:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,28.141,27.631,22.331,34.01,-5.869,7.789,9.873,0.918,0.958,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,8.5
2026-09-02T02:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,28.742,27.802,22.655,33.658,-4.917,4.722,5.924,0.924,0.98,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,8.0
2026-09-02T03:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,29.029,28.237,22.517,34.009,-4.979,7.343,9.12,0.92,0.978,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,7.5
2026-09-02T03:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,29.119,28.251,22.623,33.653,-4.533,7.902,10.092,0.941,0.984,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,7.0
2026-09-02T04:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,29.321,28.375,22.623,33.404,-4.083,4.175,5.097,0.932,0.967,ONLINE,OFF,CONTACT_RESISTANCE,True,False,True,True,TP-009-E1,6.5
2026-09-02T04:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,29.415,28.348,22.858,33.775,-4.361,3.413,4.269,0.938,0.965,ONLINE,OFF,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,6.0
2026-09-02T05:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,29.853,29.001,23.047,33.849,-3.996,5.571,6.885,0.938,0.983,ONLINE,OFF,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,5.5
2026-09-02T05:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,30.125,28.897,23.548,33.872,-3.747,2.197,2.799,0.934,0.969,ONLINE,OFF,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,5.0
2026-09-02T06:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,35.553,34.474,24.258,34.086,1.467,58.976,75.213,0.936,0.952,ONLINE,RUNNING,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,4.5
2026-09-02T06:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,38.74,37.511,24.662,33.717,5.022,56.826,71.867,0.922,0.953,ONLINE,RUNNING,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,4.0
2026-09-02T07:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,41.366,40.628,24.468,33.681,7.685,55.431,67.884,0.941,0.995,ONLINE,RUNNING,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,3.5
2026-09-02T07:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,44.258,43.498,25.068,34.095,10.163,59.043,72.167,0.924,0.97,ONLINE,RUNNING,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,3.0
2026-09-02T08:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,46.139,45.101,25.979,34.236,11.904,52.323,66.441,0.943,0.948,ONLINE,RUNNING,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,2.5
2026-09-02T08:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,47.294,46.138,25.809,34.218,13.076,51.986,64.31,0.926,0.964,ONLINE,RUNNING,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,2.0
2026-09-02T09:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,49.193,48.021,26.33,34.084,15.11,60.774,76.138,0.936,0.975,ONLINE,RUNNING,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,1.5
2026-09-02T09:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,49.933,48.998,26.556,34.154,15.779,59.977,73.664,0.936,0.943,ONLINE,RUNNING,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,1.0
2026-09-02T10:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,52.778,51.621,27.003,34.101,18.677,69.414,86.091,0.933,0.95,ONLINE,MAINTENANCE,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,0.5
2026-09-02T10:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,54.991,54.024,27.55,34.115,20.876,67.182,82.628,0.923,0.969,ONLINE,MAINTENANCE,CONTACT_RESISTANCE,True,True,True,True,TP-009-E1,0.0
2026-09-02T11:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,54.664,53.382,27.493,33.971,20.693,73.309,90.529,0.936,0.961,ONLINE,MAINTENANCE,NONE,False,False,False,False,TP-009-E1,
2026-09-02T11:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,53.454,52.664,27.834,33.972,19.482,65.78,80.753,0.921,0.975,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T12:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,52.285,51.782,28.231,33.983,18.302,59.115,73.279,0.911,0.967,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T12:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,51.442,50.069,28.447,34.054,17.388,69.293,86.738,0.935,0.967,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T13:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,50.929,50.267,28.462,34.198,16.731,65.946,83.937,0.932,0.995,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T13:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,49.835,48.792,28.638,34.234,15.601,63.035,80.412,0.932,0.954,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T14:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,50.027,49.345,28.771,34.123,15.903,81.16,100.492,0.936,0.968,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T14:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,49.387,48.69,28.885,34.426,14.961,67.382,83.439,0.928,0.977,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T15:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,48.646,47.277,28.727,34.423,14.222,72.201,91.129,0.945,0.974,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T15:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,47.87,47.025,28.441,34.253,13.617,72.256,88.653,0.933,0.963,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T16:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,46.727,45.464,28.25,34.15,12.577,67.819,84.902,0.92,0.95,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T16:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,45.797,44.439,28.089,34.308,11.489,71.372,87.212,0.932,0.98,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T17:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,44.708,43.32,27.995,34.114,10.594,72.812,90.529,0.935,0.962,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T17:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,44.343,43.098,27.698,33.907,10.437,77.702,92.98,0.936,0.995,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T18:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,43.694,42.386,26.835,34.207,9.487,73.749,92.454,0.943,0.974,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T18:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,42.727,41.362,26.61,33.976,8.751,69.959,86.144,0.939,0.991,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T19:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,41.464,40.163,26.715,34.044,7.42,72.956,92.391,0.922,0.909,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T19:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,40.475,39.228,26.156,33.767,6.708,66.606,81.198,0.95,0.962,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T20:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,39.091,38.554,25.241,34.038,5.053,60.91,75.997,0.921,0.952,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T20:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,37.632,36.802,25.131,34.076,3.556,65.313,81.027,0.931,0.947,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T21:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,36.551,36.04,24.875,34.052,2.499,59.991,74.449,0.925,0.967,ONLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T21:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,,,,,,,,,,OFFLINE,RUNNING,NONE,False,False,False,False,TP-009-E1,
2026-09-02T22:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,33.49,32.673,23.886,34.099,-0.609,10.37,12.864,0.927,0.956,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-02T22:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,30.236,29.154,23.296,34.215,-3.979,0.0,0.0,0.942,0.935,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-02T23:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,28.369,27.62,23.503,33.582,-5.213,4.322,5.433,0.938,0.94,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-02T23:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,27.064,26.191,23.233,33.844,-6.78,7.05,9.014,0.932,0.971,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-03T00:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,26.218,24.946,22.892,33.77,-7.552,3.104,3.867,0.925,0.926,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-03T00:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,25.38,24.037,22.762,33.821,-8.441,8.86,10.961,0.914,0.972,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-03T01:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,24.617,24.014,22.547,33.711,-9.093,0.952,1.191,0.933,0.994,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-03T01:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.889,22.643,22.587,34.328,-10.439,5.623,7.213,0.919,0.967,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-03T02:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.393,22.241,22.327,33.987,-10.593,3.9,4.853,0.92,0.966,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-03T02:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.109,21.82,22.382,33.766,-10.656,1.676,2.114,0.936,0.964,ONLINE,OFF,NONE,False,False,False,False,TP-009-E1,
2026-09-03T03:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.201,22.242,22.977,33.504,-10.304,5.702,7.232,0.941,0.96,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T03:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.362,22.357,22.881,33.691,-10.329,3.153,3.878,0.929,0.988,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T04:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.149,22.189,22.757,33.767,-10.618,2.53,3.197,0.927,0.995,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T04:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.39,22.579,23.083,34.075,-10.685,4.009,4.951,0.926,0.962,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T05:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.077,21.853,23.531,33.795,-10.718,2.025,2.652,0.933,0.961,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T05:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,23.639,22.952,23.655,33.994,-10.355,4.302,5.393,0.938,0.948,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T06:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,26.172,24.809,24.19,33.907,-7.735,57.549,73.31,0.92,0.989,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T06:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,27.594,26.429,24.43,33.853,-6.259,55.321,68.576,0.929,0.974,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T07:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,28.567,27.731,25.064,33.81,-5.243,54.949,66.788,0.943,0.987,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T07:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,29.746,28.367,24.973,33.87,-4.124,58.87,71.275,0.926,0.992,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T08:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,31.096,30.198,25.519,33.918,-2.823,52.182,66.556,0.93,0.961,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T08:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,32.076,31.083,26.019,34.04,-1.964,65.092,81.765,0.922,0.956,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T09:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,32.807,31.465,26.524,33.877,-1.069,60.81,75.555,0.947,0.977,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T09:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,33.22,32.072,26.725,34.042,-0.821,60.573,75.936,0.928,0.963,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T10:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,34.212,33.662,27.817,34.306,-0.094,64.323,80.15,0.938,0.961,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T10:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,34.379,33.044,27.625,34.181,0.198,64.339,82.616,0.919,0.983,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T11:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,34.98,33.827,28.187,34.429,0.552,66.489,83.983,0.921,0.958,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T11:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,35.52,34.831,28.656,34.426,1.094,62.874,79.829,0.924,0.965,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T12:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,35.869,35.207,28.086,33.935,1.934,63.89,82.365,0.94,0.962,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T12:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,36.088,35.58,28.09,34.129,1.959,60.298,75.867,0.935,0.963,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T13:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,36.789,35.671,28.449,34.157,2.632,70.109,85.794,0.911,0.995,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T13:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,37.333,36.633,28.509,34.195,3.138,75.749,95.664,0.929,0.946,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T14:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,37.408,36.679,28.753,34.23,3.178,69.41,86.766,0.935,0.995,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T14:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,37.388,36.733,28.554,33.839,3.549,75.525,93.208,0.935,0.982,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T15:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-04,GPMS_DEMO,DEMO-PNL-005,DEMO-CMP-009,TP-009,CIRCUIT_BREAKER,37.52,36.572,28.551,34.179,3.341,69.143,84.679,0.927,0.946,ONLINE,RUNNING,NONE,False,False,False,False,,
